rank,uid,username,type
70,37751337,小柴批,舰长
71,48235416,铎米Domi,舰长
72,16270253,输出百分之一,舰长
73,3546380744263888,夜然子,舰长
74,3494357927725237,-醉后清风-,舰长
75,13358498,屁哩哩啦啦,舰长
76,1289454295,醒有明月-,舰长
77,106229064,伊鹿北,舰长
78,44559793,咖啡mx,舰长
79,657386,三日月PiKa,舰长
80,3546608679520747,がちさん,舰长
81,24026776,路过被猫咬了的辘轳,舰长
82,2952844,乌啼丶,舰长
83,8730442,桐生一猴,舰长
84,11866511,顾筱贱,舰长
85,349528549,无血战舰_㓕,舰长
86,282508755,灬_怀念_灬,舰长
87,289546533,SHinNIN9,舰长
88,206948882,筱庄QuQ,舰长
89,2000157817,柠檬攻击了你的嘴巴,舰长
90,109623824,枫林丶枫叶,舰长
91,27238631,栖夜沐雪,舰长
92,543794044,LOF_Hades,舰长
93,43837288,DivineBlade,舰长
94,22952897,老咸苟,舰长
95,12687639,-贺老师-贺切流焰,舰长
96,10790971,美少女mellow111,舰长
97,397837914,随橙touko,舰长
98,3991361,星野亜原子,舰长
99,450028669,煲仔饭咕咕鸽,舰长
100,88715919,睡教协会,舰长
101,501527627,贺寻study,舰长
102,28284017,神墟的砖瓦,舰长
103,26325760,零-时,舰长
104,12961535,超绝最可爱天使ちやん,舰长
105,508757921,二十五号胶片,舰长
106,8860886,YokiLee17,舰长
107,397395142,Kagurayame,舰长
108,30584738,Adnian1491,舰长
109,272934591,皓月haotuki,舰长
110,524933764,坼嶽,舰长
111,78660,DanoR,舰长
112,13637766,夜煩雨聲,舰长
113,383768376,ROG玩家国度,舰长
114,1544974963,啵奇Pochi,舰长
115,1987100978,新月-超高校级的吐槽,舰长
116,1157726021,更能体恤百姓之苦,舰长
117,22608192,卖萌拯救世界の佩玖吖,舰长
118,182819395,weishengod,舰长
119,457319512,星空唔想训觉,舰长
120,26117826,F常胜,舰长
121,88599221,丶叮当,舰长
122,3494375415876044,枯棗ほしぞら,舰长
123,14163749,灼眼0000,舰长
124,14430066,哀伤だよ,舰长
125,396259273,栢白loc,舰长
126,381407445,芣苢Accelerator,舰长
127,172889556,推しの糖,舰长
128,690801149,海神的代谢,舰长
129,5257073,头文字蒂,舰长
130,39554268,AdSparkling,舰长
131,3113186,Murakami牟rua咔咪,舰长
132,267618211,雪白小狐i丶,舰长
133,25249996,凉尽宫心春日忧,舰长
134,93664036,-苑昔-,舰长
135,7629366,Yuneゆね,舰长
136,591617,生半可CJH,舰长
137,49631892,月隐空夜,舰长
138,398409136,大大大碗肉丸,舰长
139,388157004,可爱迷人的陆陆,舰长
140,3546666212788515,炽寂,舰长
141,3546663366953493,イカヨ,舰长
142,3546663364855857,いかよ,舰长
143,3546663253707659,彭膨凡,舰长
144,3546592934103094,夏纪July,舰长
145,3537116980054723,飞e迈,舰长
146,347468949,CAL4TRAVA,舰长
147,34351503,本多正纯丶,舰长
148,274747468,M1yuk1丶,舰长
149,23155481,一点荧惑,舰长
150,23070351,白毛控泽时,舰长
151,2110672,胧灵,舰长
152,2059148470,Cat_Li_14,舰长
153,169500656,溺死在幸福中的幻想,舰长
154,1422052559,龙套君哒,舰长
155,1194216668,一只瓜猹,舰长
156,10112956,艾姆欧德,舰长
157,636266364,Sebastian__n,舰长
158,84057343,一名敏捷的游客,舰长
159,394769890,光华日影_Chronus,舰长
160,180576180,妃爱一生推,舰长
